sample_id,L_over_D,CD_total,stress_max_MPa,mass_struct_kg,rcs_dbsm,J_norm,Status,rejection_reason,wall_time_s,aero_CL,aero_CD_total,aero_CD_parasitic,aero_CD_induced,aero_CD_wave,aero_L_over_D,aero_oswald_e,struct_stress_max_MPa,struct_delta_tip_m,struct_mass_struct_kg,struct_FI,struct_BF,struct_I_xx_m4,stealth_rcs_dbsm,stealth_rcs_m2,stealth_align_factor,stealth_sweep_factor,stealth_inlet_factor,wing_span,wing_area,wing_AR,body_length,cruise_mach,mass_GTOW,mass_fuel_kg,mass_payload_kg,wing_sweep_LE,inlet_shield,rcs_frontal,stealth_align_deg,vtail_cant_deg,n_max,rank
51,19.5605,0.028475,207.08,2356.2,-21.79,1.204192,Feasible,,0.0,0.556991,0.028475,0.011309,0.016904,0.000263,19.5605,0.8407,207.08,0.3764,2356.2,0.3765,2.656,0.00130212,-21.79,0.006617,0.9363,0.7359,0.6645,13.81673881577293,108.90951618503829,6.949269696529301,11.118257245434574,0.8872812901750953,15763.47388342418,6998.024482691794,2712.633160159115,50.81381997772107,0.838754295467625,-19.242346803832284,7.171091806134137,18.44844607732412,4.037118347618838,113
217,14.5344,0.045456,216.8,1729.6,-23.43,1.205746,Feasible,,0.0,0.660666,0.045456,0.01025,0.035205,0.0,14.5344,0.9252,216.8,0.2203,1729.6,0.3942,2.5369,0.00061737,-23.43,0.004535,0.8634,0.7839,0.7409,8.503487876987013,67.20871329973274,4.265426985894621,7.999531750294928,0.7575300119085351,8917.423176297563,4414.674668815405,949.2814416797514,45.21745694135198,0.6477029069309863,-20.437593783286754,15.367623962166034,27.98648773356165,8.495828600326746,114
415,19.3999,0.025973,269.55,2133.6,-26.87,1.218311,Feasible,,0.0,0.503877,0.025973,0.010762,0.015211,0.0,19.3999,0.8647,269.55,0.5,2133.6,0.4901,2.0404,0.0005044,-26.87,0.002058,0.7697,0.9135,0.7339,11.332275429211702,82.86351649830658,6.144192059366212,6.855942824971168,0.7166363163720941,8513.997896529618,2572.929132677083,1253.4401269607945,30.09611216540358,0.6652349153172701,-23.992884980771574,25.91074596474544,27.938609312404587,6.971109101452485,115
417,12.9908,0.055529,376.7,2462.5,-18.34,1.220566,Rejected,RCS -18.3 > -20.0 dBsm,0.0,0.721365,0.055529,0.010515,0.028059,0.016955,12.9908,0.8378,376.7,1.0076,2462.5,0.6849,1.4601,0.00058451,-18.34,0.014671,0.883,0.738,0.6749,13.698093635827222,105.58084001473895,7.045779499382578,10.545506754278222,0.9955318863042232,15545.12733884495,6359.599720791419,3256.685562482972,50.57030698447584,0.8126926496069667,-15.709965617681394,13.166489344305504,31.467764436588705,5.048776320839503,116
474,17.2997,0.047381,415.08,3168.9,-20.33,1.223922,Feasible,,0.0,0.819684,0.047381,0.01101,0.036364,8e-06,17.2997,0.8389,415.08,0.8344,3168.9,0.7547,1.325,0.00149217,-20.33,0.009274,0.801,0.728,0.8145,14.73416187264591,122.76080360269825,7.0110820612007245,8.69230662458452,0.8391627077984796,17388.970460490113,6851.706508911835,3858.3419838419936,51.73319434357432,0.4636871888836884,-17.707017338502204,22.389107124428055,29.145261681068146,7.666334520465481,117
410,17.9546,0.019207,210.48,1599.3,-25.72,1.237038,Feasible,,0.0,0.344864,0.019207,0.011393,0.007815,0.0,17.9546,0.8856,210.48,0.2148,1599.3,0.3827,2.6131,0.00070215,-25.72,0.002681,0.7838,0.7771,0.8932,9.41225037464062,64.2115024042789,5.469756719655285,6.787799749159605,0.8364247774827491,10235.026108945256,5162.458397824847,1381.06030047974,46.00302427867103,0.2671196886408911,-24.4766472266576,24.322664292848195,51.22563697594813,6.051775901521003,118
126,5.2006,0.155908,299.73,1947.1,-3.22,1.261454,Rejected,RCS -3.2 > -20.0 dBsm,0.0,0.810818,0.155908,0.012172,0.041389,0.102347,5.2006,0.8762,299.73,0.5608,1947.1,0.545,1.835,0.00045188,-3.22,0.476807,0.9313,0.8863,0.7709,11.11610267897552,84.89835466124431,5.770317701602759,11.178857265125483,1.0853469823083892,12497.32034044318,4697.139778309314,3109.8612214876566,33.2595579444734,0.5727930732075436,-2.588774922592908,7.732689505251661,52.96376161748181,5.055830669423974,119
443,15.3417,0.051533,122.4,1432.0,-24.74,1.262083,Feasible,,0.0,0.79061,0.051533,0.011579,0.037627,0.002328,15.3417,0.8658,122.4,0.1706,1432.0,0.2225,4.4934,0.00064618,-24.74,0.003356,0.8426,0.8583,0.6634,10.181721541890958,67.29647577421059,6.10722624431019,5.534147064071327,0.9220134880829582,10695.545864493246,2976.1435329209044,3757.806773971801,36.531209803826535,0.8415455160973759,-21.78576749247178,17.70255535600529,53.55406703303788,3.3442902971409496,120
260,8.3026,0.052145,293.72,2306.3,-16.83,1.270885,Rejected,RCS -16.8 > -20.0 dBsm,0.0,0.432942,0.052145,0.011385,0.008338,0.032422,8.3026,0.7777,293.72,0.7147,2306.3,0.534,1.8725,0.0006778,-16.83,0.020729,0.7336,0.9063,0.972,13.903034614927648,83.2916496565162,9.200504536840336,7.30464851950879,1.0388364727149833,9705.715684239012,2437.0978518237757,1955.5208870630124,30.92974726543141,0.0699212768670096,-15.918885644272702,29.96513104422899,33.63165251865783,6.361046585053747,121
547,6.7498,0.08436,201.66,1831.6,-12.82,1.277333,Rejected,RCS -12.8 > -20.0 dBsm,0.001,0.569412,0.08436,0.012486,0.024137,0.047737,6.7498,0.9107,201.66,0.2039,1831.6,0.3667,2.7274,0.00084237,-12.82,0.052289,0.8013,0.9497,0.6266,9.166837326311509,70.95980512935695,4.694837169058167,7.565566640473813,1.049493163351979,9382.72447863055,3279.7091640507106,2283.404029360652,25.86406164154689,0.9334213894825903,-10.04685094418234,22.35349681753892,16.410397664104547,8.139772428128124,122
529,9.4991,0.033861,140.0,1564.5,-19.77,1.283387,Rejected,RCS -19.8 > -20.0 dBsm,0.0,0.321651,0.033861,0.012043,0.007782,0.014036,9.4991,0.9127,140.0,0.114,1564.5,0.2545,3.9286,0.00098067,-19.77,0.010544,0.7602,0.8516,0.9997,8.82109566619767,66.53256223896706,4.636654276391335,7.91986354942394,1.00389598904132,9557.112824440295,3929.462137330875,2013.453115528586,37.31039682804547,0.0007869170062381,-18.29895784275972,26.97471203963503,17.110374143601554,5.837375926132092,123
77,23.1013,0.024595,299.37,2257.0,-27.16,1.283629,Feasible,,0.0,0.568182,0.024595,0.010332,0.014264,0.0,23.1013,0.7753,299.37,1.0927,2257.0,0.5443,1.8372,0.00043176,-27.16,0.001921,0.9122,0.8135,0.6823,15.578391053645069,103.53853563999208,9.292596588697505,8.397184632405,0.7902613199993209,13487.523695372503,6108.05886654418,1037.1789188340597,41.76381575348619,0.7941579543008259,-24.515638638890312,9.880791994595976,38.57191192576068,3.1689665645651304,124
109,10.5808,0.031588,703.31,2568.2,-17.97,1.287696,Rejected,Stress 703 > 450 MPa; RCS -18.0 > -20.0 dBsm,0.0,0.334226,0.031588,0.011786,0.005346,0.014455,10.5808,0.8026,703.31,2.315,2568.2,1.2787,0.782,0.00037964,-17.97,0.015964,0.9036,0.9122,0.8606,13.927279444070116,92.8061051997636,8.286095447620909,9.97132887922832,1.0070887989926076,15238.761597868586,6026.5809054899055,3597.962420641802,30.24530349723634,0.348425700229039,-17.44112563912977,10.844843948252628,44.80632348369507,7.312247124853243,125
70,12.6078,0.066175,97.52,1467.3,-24.13,1.288729,Feasible,,0.0,0.83432,0.066175,0.012264,0.048561,0.00535,12.6078,0.8981,97.52,0.1071,1467.3,0.1773,5.6396,0.00078944,-24.13,0.00386,0.8965,0.925,0.8827,9.665591634462654,72.90283580842446,5.080498908777574,10.990807034954322,0.942919437492159,9512.443997591015,3623.235490810199,1892.6099927296373,28.74858159245041,0.2932171301644826,-23.33997109623372,11.642950869567745,24.98460010332164,3.370844999680066,126
319,17.0834,0.050308,321.36,2581.8,-25.94,1.298583,Feasible,,0.0,0.859425,0.050308,0.010012,0.038175,0.00212,17.0834,0.826,321.36,0.8441,2581.8,0.5843,1.7115,0.0006895,-25.94,0.002548,0.8036,0.7524,0.8322,13.97936509091466,103.91093903877524,7.456027899116486,8.548996317926528,0.9192866533940992,12369.454397489302,3546.466673940342,2869.049157880669,48.8834100287185,0.4195859050394169,-23.49457638084833,22.099285381228,30.288006208472357,5.899285924622533,127
152,12.8853,0.063326,129.64,1838.8,-25.54,1.301185,Feasible,,0.0,0.815975,0.063326,0.011342,0.049196,0.002788,12.8853,0.9093,129.64,0.1098,1838.8,0.2357,4.2424,0.00135452,-25.54,0.002794,0.7551,0.7481,0.7427,9.387688965392789,73.74889430512653,4.737571419546142,11.560987749167277,0.9247347117556874,8394.1487229349,3054.619999752489,1389.5548957231144,49.383493801723006,0.6432963211958468,-21.76554532697024,27.555835919887286,27.16063385461269,7.336879481720507,128
275,6.8721,0.073842,248.38,2235.1,-13.45,1.303462,Rejected,RCS -13.4 > -20.0 dBsm,0.0,0.507452,0.073842,0.012409,0.011312,0.050121,6.8721,0.7732,248.38,0.8852,2235.1,0.4516,2.2144,0.00041051,-13.45,0.045166,0.8358,0.8931,0.8346,15.49999985368271,101.63305907129772,9.37178441956829,11.02013464851183,1.0557546807393727,10410.100857646808,2717.817028763872,1427.6201405162012,32.47733789706308,0.4136077505427352,-11.910364308096876,18.46796379001257,46.76525644195687,3.210601669653165,129
588,9.5325,0.038,281.56,1663.7,-19.16,1.322996,Rejected,RCS -19.2 > -20.0 dBsm,0.0,0.362233,0.038,0.01231,0.009152,0.016538,9.5325,0.8981,281.56,0.3697,1663.7,0.5119,1.9534,0.00049395,-19.16,0.012123,0.7593,0.8448,0.6283,9.427124712004302,69.33461454551832,5.081621323408698,11.333803667717042,1.008922698187226,12640.51419285744,5574.25189556811,3226.681152857707,38.10642264906866,0.9292852086670308,-15.888298801652036,27.083009685075712,43.23008636507777,5.905367028302322,130
585,14.1274,0.037111,357.43,2645.4,-24.2,1.341495,Feasible,,0.0,0.524275,0.037111,0.012083,0.011963,0.013064,14.1274,0.7697,357.43,1.0801,2645.4,0.6499,1.5388,0.00077626,-24.2,0.0038,0.9067,0.9161,0.695,15.893153132406866,105.39845762064704,9.50122886945159,7.357105757908518,0.9902101490571888,14246.049535005875,4218.743303328603,3551.0441638830257,29.78930922173315,0.7625277602153542,-23.03504928231482,10.496168083610318,31.384558763206588,5.021375736266887,131
150,12.9182,0.043293,534.7,2153.9,-25.67,1.341581,Rejected,Stress 535 > 450 MPa,0.0,0.559263,0.043293,0.011043,0.013658,0.018592,12.9182,0.7709,534.7,2.2053,2153.9,0.9722,1.0286,0.000202,-25.67,0.002712,0.9339,0.9041,0.7187,13.761514318819764,79.40642401521592,9.455199870201332,5.643766074509049,1.007781081820401,10328.81973049244,2802.392660649228,2370.475835456272,31.18662833610345,0.7032635940636366,-24.048666227088816,7.441086596212636,18.597889639575968,5.668091347868736,132
175,15.2052,0.051328,396.75,2140.6,-24.48,1.354538,Feasible,,0.0,0.780456,0.051328,0.011173,0.030511,0.009643,15.2052,0.8168,396.75,1.2544,2140.6,0.7214,1.3863,0.00037919,-24.48,0.003566,0.8754,0.7922,0.895,13.477877446610822,92.56690153097207,7.780028333075017,9.231100648710758,0.9686430096781328,15730.263397441156,7636.196523969494,2596.35454504826,44.24451346866512,0.2624508478578292,-22.852367140212053,14.018457596598566,40.67563166759084,4.230297067666682,133
382,8.7487,0.07014,223.61,1197.2,-22.95,1.362499,Feasible,,0.0,0.613632,0.07014,0.012731,0.02397,0.033438,8.7487,0.8787,223.61,0.2913,1197.2,0.4066,2.4597,0.00019642,-22.95,0.005071,0.9049,0.9071,0.8603,8.179162718283806,46.60780337829126,5.690533190820059,8.946360238254742,1.0316844461714034,6476.2164068859765,2942.4576080557817,642.8401374870139,30.83917857440526,0.3493620072504816,-22.58609610150485,10.702847373390265,36.41607863038628,5.529822125172723,134
501,17.6538,0.04328,668.0,3041.9,-26.69,1.365042,Rejected,Stress 668 > 450 MPa,0.0,0.764053,0.04328,0.010191,0.027247,0.005842,17.6538,0.7944,668.0,2.1041,3041.9,1.2145,0.8234,0.00059858,-26.69,0.002145,0.9162,0.7187,0.8305,15.392602010981577,109.41553086917487,8.58497448068071,11.306218435021766,0.9528618083593544,15109.714324853752,5891.170242589691,2745.5090678593624,52.821979622436665,0.4236500078573587,-24.42496019101779,9.430570016885213,33.57607676090944,7.828344997082814,135
112,8.6697,0.052953,348.88,1868.3,-20.6,1.386814,Feasible,,0.0,0.459087,0.052953,0.011919,0.009331,0.031703,8.6697,0.776,348.88,1.3621,1868.3,0.6343,1.5765,0.0002035,-20.6,0.008714,0.8491,0.9074,0.6686,13.933923418987405,83.07515856475182,9.26551490865245,6.02880211659522,1.0352878031552633,11116.691339660914,3749.160294106923,2054.273262294979,30.80051709015711,0.8284787491439085,-18.992200930212647,16.97767349823819,15.437614185755438,3.1568969397786315,136
314,13.5477,0.057181,276.1,1802.2,-27.58,1.41165,Feasible,,0.0,0.774677,0.057181,0.010025,0.042972,0.004185,13.5477,0.9033,276.1,0.5031,1802.2,0.502,1.992,0.00035464,-27.58,0.001747,0.7754,0.752,0.6008,10.023598450146258,80.93776443699838,4.921415303314467,5.959391094774773,0.9440522057452084,11880.582076846713,5844.964138088105,1731.6300104258542,48.927720711983866,0.9980452074151152,-24.29283767069768,25.26789190770096,33.36477240965451,5.107690836092073,137
631,5.5434,0.067847,990.93,2750.7,-12.57,1.507346,Rejected,Stress 991 > 450 MPa; RCS -12.6 > -20.0 dBsm,0.0,0.376104,0.067847,0.011191,0.006082,0.050574,5.5434,0.7651,990.93,4.6943,2750.7,1.8017,0.555,0.00023462,-12.57,0.055328,0.7932,0.9399,0.7021,15.033299700112492,92.59729739889322,9.676186250807431,10.462524661630985,1.067846651563223,13658.154455049053,5502.362211986513,2284.779932681684,27.01590147740419,0.7448500154022507,-10.16257816994875,23.262122477770447,16.26024842573473,8.129169297710058,138
672,5.7677,0.061877,1246.14,2082.2,-17.49,1.536582,Rejected,Stress 1246 > 450 MPa; RCS -17.5 > -20.0 dBsm,0.0,0.356887,0.061877,0.011109,0.005244,0.045524,5.7677,0.7479,1246.14,6.2474,2082.2,2.2657,0.4414,7.858e-05,-17.49,0.017819,0.7624,0.7589,0.9461,13.065528578462068,65.46983599151365,10.337287973552964,11.486870064029995,1.062408527776828,9282.511613969938,3395.578194396196,1348.7916068134873,48.1271823162968,0.1347873850079206,-16.07344406748998,26.73235587989624,25.65700115586905,8.121813723690927,139
146,4.6955,0.159178,1381.93,1990.0,-9.71,1.543901,Rejected,Stress 1382 > 450 MPa; RCS -9.7 > -20.0 dBsm; L/D 4.7 < 5.0,0.0,0.747415,0.159178,0.010966,0.019863,0.128349,4.6955,0.6759,1381.93,8.9683,1990.0,2.5126,0.398,7.321e-05,-9.71,0.106994,0.7666,0.7209,0.6171,14.635312550412236,64.11302238124586,13.244990527894275,6.525388167685324,1.106259334192876,11901.18916107795,3113.291443945825,3980.660289018507,52.56336230488675,0.9572218771616544,-5.778798804281525,26.25783271408164,46.45310151123665,6.028108983202461,140
390,4.0648,0.168307,129.83,1415.2,-6.82,1.572559,Rejected,RCS -6.8 > -20.0 dBsm; L/D 4.1 < 5.0,0.0,0.684134,0.168307,0.012732,0.03468,0.120896,4.0648,0.9099,129.83,0.1098,1415.2,0.2361,4.2363,0.00086639,-6.82,0.208161,0.9454,0.9463,0.9666,8.416872140974414,59.48540251774408,4.721553930856658,11.290483018558149,1.103946657311865,9666.293822388618,4372.570477048439,1971.132330090141,26.2673705451332,0.0835750817780577,-7.069631260261147,6.137156972932579,49.85790152738686,5.651495194485065,141
704,8.0364,0.080494,244.63,2164.7,-25.03,1.58402,Feasible,,0.0,0.646879,0.080494,0.01194,0.018975,0.049579,8.0364,0.7845,244.63,0.7197,2164.7,0.4448,2.2483,0.00055502,-25.03,0.003142,0.9502,0.8468,0.89,14.725999429543275,96.08529334848151,8.947599523154505,9.62124459477277,1.0472985512812922,12184.938669601204,5450.816255573783,827.2094217550361,37.87873218108993,0.2750881537279028,-23.84507585725666,5.602316356213163,51.1035254008351,3.5161554863223703,142
690,5.8958,0.083109,249.26,1738.7,-18.02,1.64092,Rejected,RCS -18.0 > -20.0 dBsm,0.0,0.489997,0.083109,0.010489,0.015662,0.056959,5.8958,0.8841,249.26,0.3952,1738.7,0.4532,2.2065,0.00054669,-18.02,0.015784,0.9377,0.7465,0.6716,10.553186009759145,79.99055989762238,5.519787376000325,11.249339852044706,1.067521990457727,14786.042449920178,7171.92321222496,3201.151319227405,49.56998421001511,0.82111215111604,-14.76886101994656,7.005007711142361,45.72633730810331,4.258398697552581,143
118,5.9452,0.075768,66.4,1316.8,-25.68,1.781498,Feasible,,0.0,0.450459,0.075768,0.011247,0.015579,0.048942,5.9452,0.9164,66.4,0.0465,1316.8,0.1207,8.2834,0.00144902,-25.68,0.002706,0.9294,0.7491,0.6413,8.754562347634977,67.16621089409631,4.523888899201152,7.584307403711913,1.0570171922460156,10525.718032544526,4756.509283889141,2154.3000368330795,49.27182147737151,0.8967453439650467,-22.174726619744185,7.942507616200521,32.181537865435125,3.265196186224759,144
541,6.2495,0.14214,234.93,2270.9,-26.85,1.784501,Feasible,,0.0,0.888309,0.14214,0.012025,0.047036,0.083079,6.2495,0.8635,234.93,0.3621,2270.9,0.4271,2.3411,0.00101431,-26.85,0.002067,0.7898,0.8834,0.9188,11.729994543313015,88.20512098292527,6.184373629319095,9.807242952396678,1.066384487638953,10898.52070460784,2848.5131189016806,3112.5107297249683,33.60495380656934,0.203039668615832,-24.91631180490294,23.648304108157387,25.383615711173363,7.150885719756591,145
71,3.8143,0.161966,428.96,1692.5,-10.82,1.80061,Rejected,RCS -10.8 > -20.0 dBsm; L/D 3.8 < 5.0,0.0,0.617782,0.161966,0.010422,0.018054,0.13349,3.8143,0.7988,428.96,1.478,1692.5,0.7799,1.2822,0.00015262,-10.82,0.082782,0.9483,0.7213,0.8865,12.439562419638133,72.83085606265904,8.423424586109913,5.868912340276551,1.1156639000361968,11242.038816480494,4616.529314995032,1977.9814944068576,52.5190287843235,0.2838609074201867,-8.747146412738296,5.820233269477036,19.971822771149117,3.5701199686544536,146
678,5.832,0.146009,352.88,2530.7,-25.5,1.867016,Feasible,,0.0,0.851519,0.146009,0.011916,0.03499,0.099103,5.832,0.8052,352.88,1.0339,2530.7,0.6416,1.5586,0.00060193,-25.5,0.002819,0.8778,0.8336,0.6014,15.110876643528837,110.51088604881753,8.191589091271142,9.693942310718686,1.0795440895031685,14413.50618823439,4889.840450583553,3090.0136377828394,39.41095746940039,0.996450294161016,-22.669192669877145,13.745979342264109,48.442249307277486,4.286169538841167,147
205,3.2584,0.14493,231.54,2215.7,-5.44,1.875582,Rejected,RCS -5.4 > -20.0 dBsm; L/D 3.3 < 5.0,0.0,0.472238,0.14493,0.011635,0.010334,0.122961,3.2584,0.792,231.54,0.6084,2215.7,0.421,2.3754,0.00069614,-5.44,0.285897,0.8418,0.8948,0.9619,14.568635646129463,97.01473288726758,8.673491777385772,7.9292406187287074,1.1153803927056531,12362.117210485225,2840.489504367449,3624.3521464766886,32.2688181315675,0.095154222048225,-4.443081222757584,17.798659037537277,26.489766238096628,3.794917408023883,148
451,3.9106,0.154653,312.3,2632.7,-11.74,1.879503,Rejected,RCS -11.7 > -20.0 dBsm; L/D 3.9 < 5.0,0.0,0.604794,0.154653,0.011592,0.016516,0.126545,3.9106,0.7831,312.3,0.7416,2632.7,0.5678,1.7611,0.001221,-11.74,0.067029,0.7795,0.829,0.6754,15.212107854503682,101.90860303974372,9.002473319753015,10.370555567139004,1.110752878294022,15493.279834429351,7758.320745363096,1531.980133508315,39.95258472265225,0.811476494934337,-8.314311616220873,24.81119948530832,27.09783916418826,5.686144160803746,149
295,4.5457,0.125132,712.19,2309.9,-19.57,1.923457,Rejected,Stress 712 > 450 MPa; RCS -19.6 > -20.0 dBsm; L/D 4.5 < 5.0,0.0,0.568807,0.125132,0.011298,0.018009,0.095826,4.5457,0.8463,712.19,2.1781,2309.9,1.2949,0.7723,0.00024257,-19.57,0.011042,0.7441,0.7565,0.6116,12.43175648974432,90.67561524144452,6.757224963555585,9.56971614362429,1.0935467573125464,14488.044948155894,5812.729160324081,3491.54251277922,48.40854827984057,0.9711080060352169,-16.270572281415127,28.79304459075642,17.71450221815818,6.500851157419672,150
244,4.8196,0.153752,456.29,2565.8,-23.47,1.932566,Rejected,Stress 456 > 450 MPa; L/D 4.8 < 5.0,0.0,0.741018,0.153752,0.010418,0.02662,0.116715,4.8196,0.8067,456.29,1.23,2565.8,0.8296,1.2054,0.00051761,-23.47,0.004498,0.8263,0.7103,0.8941,14.168910217359786,97.78459588740635,8.13947419911783,8.13625360849896,1.0986244096004512,12014.20962174584,3374.15320464252,2817.43789300612,53.79723487654408,0.264732590268198,-21.597972940850223,19.53707487648031,42.31646899449944,6.38058028765861,151
692,5.2217,0.171707,558.8,2787.9,-26.04,1.938124,Rejected,Stress 559 > 450 MPa,0.0,0.896594,0.171707,0.01174,0.034617,0.125351,5.2217,0.7657,558.8,1.8509,2787.9,1.016,0.9842,0.00054061,-26.04,0.002487,0.7885,0.8555,0.6365,15.20195553498404,94.90445817510115,9.653975697154277,7.865914097974038,1.0952001687138524,12280.311395463845,3449.63866785445,2847.049659236139,36.863947263985935,0.9087510083092832,-22.658289839802865,23.78848173097685,44.34602469152462,7.943821642739931,152
306,3.3918,0.119568,303.51,1486.4,-10.91,1.944254,Rejected,RCS -10.9 > -20.0 dBsm; L/D 3.4 < 5.0,0.0,0.405552,0.119568,0.010321,0.012811,0.096436,3.3918,0.9191,303.51,0.3485,1486.4,0.5518,1.8121,0.00035193,-10.91,0.081124,0.8953,0.7191,0.9192,8.001288549431193,57.081794968153694,4.44647795365478,7.351421103245218,1.1044456981224842,10425.100238268264,3473.493240041167,3794.2330863212105,52.76810138798112,0.2019316861753445,-8.847281619032021,11.779032961930158,27.010954201594224,7.865225467196316,153
272,3.422,0.228973,167.47,2035.8,-17.06,2.111024,Rejected,RCS -17.1 > -20.0 dBsm; L/D 3.4 < 5.0,0.0,0.783542,0.228973,0.012297,0.027699,0.188977,3.422,0.7828,167.47,0.2927,2035.8,0.3045,3.2842,0.00120049,-17.06,0.019687,0.8236,0.939,0.9679,13.437350610840104,79.42334319506173,9.013076007389584,6.290676650080856,1.129229098551254,10154.358554019656,2365.9578376694103,2705.1267433812777,27.11606460368843,0.0802082203370733,-16.53644164480022,19.842201272781068,34.27121048511975,4.885463522489948,154
356,3.7755,0.153819,460.13,2125.1,-21.92,2.135901,Rejected,Stress 460 > 450 MPa; L/D 3.8 < 5.0,0.0,0.58075,0.153819,0.011518,0.016558,0.125743,3.7755,0.8106,460.13,1.1243,2125.1,0.8366,1.1953,0.0003516,-21.92,0.00642,0.7636,0.8044,0.7787,12.646000327292205,79.26749324444908,7.998437445355271,8.9909274487334,1.1113559268423103,10692.23352061401,2024.978089499504,3770.5867310325984,42.82363616055516,0.553316270920897,-19.789042103638437,26.595519850743543,15.954497736526935,6.261402215701395,155
538,2.6608,0.334264,300.57,2372.1,-4.95,2.139353,Rejected,RCS -5.0 > -20.0 dBsm; L/D 2.7 < 5.0,0.0,0.889395,0.334264,0.01132,0.033217,0.289727,2.6608,0.7559,300.57,0.8952,2372.1,0.5465,1.8298,0.00054947,-4.95,0.319803,0.8067,0.7999,0.8413,15.244859851436969,91.87712745938984,10.028439603344982,6.583216560791072,1.1602892656074406,9655.712493551153,2474.648819459046,1283.6850402591665,43.34957854748436,0.3966733010006442,-2.792641309404804,21.74268395233526,27.34923844691501,4.924549135383014,156
208,3.2242,0.18547,336.98,2771.4,-15.74,2.217832,Rejected,RCS -15.7 > -20.0 dBsm; L/D 3.2 < 5.0,0.0,0.597985,0.18547,0.01144,0.017325,0.156706,3.2242,0.8065,336.98,0.6214,2771.4,0.6127,1.6321,0.00144202,-15.74,0.026671,0.79,0.7141,0.7368,14.256484595439751,98.9162581300386,8.14612591143686,8.119857264556181,1.1224385607142278,13272.674812436537,6633.304317302628,761.465596427576,53.352078039674254,0.6579319329456996,-11.959680560968662,23.62506666461417,49.70218576923759,7.979916813431458,157
455,4.0606,0.095713,204.82,1938.5,-25.57,2.227991,Rejected,L/D 4.1 < 5.0,0.001,0.388649,0.095713,0.010444,0.009029,0.07624,4.0606,0.8642,204.82,0.3331,1938.5,0.3724,2.6853,0.00081893,-25.57,0.002772,0.7949,0.7017,0.6937,11.91500360197136,91.33925145424416,6.162044172792581,8.618370240837656,1.0883412187756236,14404.665600188211,6322.156617758976,3010.6580936834744,54.80640989850109,0.7656784678467672,-22.102623250400107,23.073528610950376,28.093450620629245,3.833976789335007,158
168,3.5613,0.224401,335.22,2357.8,-25.83,2.396628,Rejected,L/D 3.6 < 5.0,0.0,0.799158,0.224401,0.010282,0.033364,0.180756,3.5613,0.829,335.22,1.0004,2357.8,0.6095,1.6407,0.0004968,-25.83,0.002615,0.871,0.7478,0.6323,13.777715561790398,102.39641474994109,7.349597875862509,7.6924851806578785,1.130056919549772,14151.785080902138,6301.074284501169,1991.6237504723504,49.42586445364334,0.9192598249291988,-23.01701056143116,14.507853241349496,21.770864304009468,4.599026734768556,159
312,3.1796,0.26916,87.2,1513.6,-27.21,2.504353,Rejected,L/D 3.2 < 5.0,0.0,0.855819,0.26916,0.012573,0.053564,0.203023,3.1796,0.9074,87.2,0.06,1513.6,0.1586,6.3071,0.00168783,-27.21,0.0019,0.8192,0.8426,0.6369,8.888101078665104,65.28973852402888,4.79696930999643,11.24071436054988,1.1320240107670516,9218.845811608177,4473.877436393106,1148.3935366446522,38.36277746551686,0.9076272174214748,-24.234182345270742,20.344454320160853,35.95071044827652,5.36021800333824,160
703,2.1705,0.310693,623.02,2003.9,-4.9,2.557946,Rejected,Stress 623 > 450 MPa; RCS -4.9 > -20.0 dBsm; L/D 2.2 < 5.0,0.0,0.674348,0.310693,0.010961,0.01793,0.281802,2.1705,0.7291,623.02,2.9804,2003.9,1.1328,0.8828,0.00014413,-4.9,0.323827,0.8172,0.7385,0.6379,14.338105321490932,73.60805075819468,11.072663827246895,7.715033879690111,1.171394542674187,10306.136219739486,4303.481511770455,914.7500516008606,50.51196182742324,0.905264492116456,-2.000854726158334,20.56242894649268,22.80102469624252,4.843204816929341,161
378,2.3201,0.192539,235.06,2006.8,-9.16,2.561473,Rejected,RCS -9.2 > -20.0 dBsm; L/D 2.3 < 5.0,0.0,0.446701,0.192539,0.011747,0.009165,0.171627,2.3201,0.789,235.06,0.4549,2006.8,0.4274,2.3398,0.00083717,-9.16,0.121222,0.8338,0.7786,0.8248,13.054968822415852,76.92125192896512,8.784139688244439,6.061383678573932,1.13746606139816,11252.84043512518,5133.61799687856,1202.5653284602472,45.82520619316967,0.4379538578019986,-6.451762877965948,18.697285245133862,16.60669413538376,5.210135646715029,162
416,2.28,0.352495,605.81,2576.8,-6.18,2.623795,Rejected,Stress 606 > 450 MPa; RCS -6.2 > -20.0 dBsm; L/D 2.3 < 5.0,0.0,0.803695,0.352495,0.010393,0.029078,0.313024,2.28,0.782,605.81,2.0778,2576.8,1.1015,0.9079,0.0004785,-6.18,0.24086,0.8689,0.7699,0.9099,14.922650175062,97.63935527100556,9.041925256269192,7.088544111451642,1.175014705588769,17211.81939843491,7597.305978458121,3612.4404305479616,46.84409325623997,0.2253355165965555,-4.081822227020499,14.745803365919167,23.54250219250863,5.9538093809325385,163
